numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 1.82% Nuls:7 soit: 4.24%;1;RAZAFINJOELINA Tahina;FTT
2 1.29%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
110 70.97%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
14 9.03%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
5 3.23%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.29%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.65%;11;RADERANIRINA Sendrison Daniela;Fy-M
1 0.65%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
20 12.90%;
