numero;nom;partie;nombre;pourcentage
Blancs: 5 soit: 2.31% Nuls:8 soit: 3.70%;1;RAZAFINJOELINA Tahina;FTT
6 2.96%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
153 75.37%;4;RATSIRAKA Iarovana Roland;MTS
1 0.49%;5;RAVALOMANANA Marc;TIM
23 11.33%;6;PARAINA Auguste Richard;TT
1 0.49%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.99%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 0.99%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.49%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.49%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
13 6.40%;
