numero;nom;partie;nombre;pourcentage
Blancs: 7 soit: 3.40% Nuls:9 soit: 4.37%;1; RAZAFINJOELINA Tahina;FTT
3 1.58%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
4 2.11%;3; RAJOELINA Andry Nirina;TGV
123 64.74%;4; RATSIRAKA Iarovana Roland;MTS
2 1.05%;5; RAVALOMANANA Marc;TIM
23 12.11%;6; PARAINA Auguste Richard;TT
1 0.53%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.53%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.58%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 1.05%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
28 14.74%;
