numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;3.45%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.72%
3; RAJOELINA Andry Nirina;TGV;14;24.14%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;26;44.83%
6; PARAINA Auguste Richard;TT;1;1.72%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.72%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;6.90%
11; RADERANIRINA Sendrison Daniela;Fy-M;3;5.17%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;1.72%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;5;8.62%
