numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;6;3.47%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;6;3.47%
3; RAJOELINA Andry Nirina;TGV;112;64.74%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;14;8.09%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;8;4.62%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.58%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.58%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11; RADERANIRINA Sendrison Daniela;Fy-M;7;4.05%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;18;10.40%
