numero;nom;partie;nombre;pourcentage
Blancs: 15 soit: 5.28% Nuls:5 soit: 1.76%;1;RAZAFINJOELINA Tahina;FTT
4 1.52%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
4 1.52%;3;RAJOELINA Andry Nirina;TGV
206 78.03%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
18 6.82%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
3 1.14%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.38%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
4 1.52%;11;RADERANIRINA Sendrison Daniela;Fy-M
4 1.52%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
20 7.58%;
