numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 3.57% Nuls:5 soit: 5.95%;1;RAZAFINJOELINA Tahina;FTT
1 1.32%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
3 3.95%;3;RAJOELINA Andry Nirina;TGV
17 22.37%;4;RATSIRAKA Iarovana Roland;MTS
1 1.32%;5;RAVALOMANANA Marc;TIM
45 59.21%;6;PARAINA Auguste Richard;TT
2 2.63%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 1.32%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 2.63%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 3.95%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
1 1.32%;
