numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;0.96%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;4;1.29%
3;RAJOELINA Andry Nirina;TGV;123;39.55%
4;RATSIRAKA Iarovana Roland;MTS;4;1.29%
5;RAVALOMANANA Marc;TIM;136;43.73%
6;PARAINA Auguste Richard;TT;1;0.32%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;0.64%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;4;1.29%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.64%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;21;6.75%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;11;3.54%
