numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;6;3.24%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;3;1.62%
3;RAJOELINA Andry Nirina;TGV;112;60.54%
4;RATSIRAKA Iarovana Roland;MTS;2;1.08%
5;RAVALOMANANA Marc;TIM;18;9.73%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;6;3.24%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.54%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;2.70%
11;RADERANIRINA Sendrison Daniela;Fy-M;7;3.78%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.54%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;24;12.97%
