numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;11;7.14%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;98;63.64%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;31;20.13%
6;PARAINA Auguste Richard;TT;1;0.65%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;4;2.60%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.30%
11;RADERANIRINA Sendrison Daniela;Fy-M;4;2.60%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;3;1.95%
