numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;6;2.68%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.89%
3; RAJOELINA Andry Nirina;TGV;153;68.30%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;30;13.39%
6; PARAINA Auguste Richard;TT;1;0.45%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;6;2.68%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;2.23%
11; RADERANIRINA Sendrison Daniela;Fy-M;3;1.34%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;18;8.04%
