numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;1.75%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;5;2.19%
3;RAJOELINA Andry Nirina;TGV;105;46.05%
4;RATSIRAKA Iarovana Roland;MTS;4;1.75%
5;RAVALOMANANA Marc;TIM;69;30.26%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;4;1.75%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;3;1.32%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;10;4.39%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;0.88%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;22;9.65%
