numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.66%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;3;1.97%
3;RAJOELINA Andry Nirina;TGV;116;76.32%
4;RATSIRAKA Iarovana Roland;MTS;3;1.97%
5;RAVALOMANANA Marc;TIM;13;8.55%
6;PARAINA Auguste Richard;TT;1;0.66%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.32%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.66%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;2.63%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.66%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;7;4.61%
