numero;nom;partie;nombre;pourcentage
Suffrages ;1;RAZAFINJOELINA Tahina;FTT
5 2.38%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.48%;3;RAJOELINA Andry Nirina;TGV
148 70.48%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
19 9.05%;6;PARAINA Auguste Richard;TT
1 0.48%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
4 1.90%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 0.95%;11;RADERANIRINA Sendrison Daniela;Fy-M
11 5.24%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.48%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
18 8.57%;
