numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;8;3.90%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;9;4.39%
3; RAJOELINA Andry Nirina;TGV;33;16.10%
4; RATSIRAKA Iarovana Roland;MTS;3;1.46%
5; RAVALOMANANA Marc;TIM;114;55.61%
6; PARAINA Auguste Richard;TT;1;0.49%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.98%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;6;2.93%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;16;7.80%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;13;6.34%
