numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;0;0%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.37%
3;RAJOELINA Andry Nirina;TGV;219;81.41%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;16;5.95%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.12%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.37%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.37%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.37%
11;RADERANIRINA Sendrison Daniela;Fy-M;4;1.49%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;23;8.55%
