numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;1.07%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.36%
3;RAJOELINA Andry Nirina;TGV;211;75.09%
4;RATSIRAKA Iarovana Roland;MTS;3;1.07%
5;RAVALOMANANA Marc;TIM;20;7.12%
6;PARAINA Auguste Richard;TT;1;0.36%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;5;1.78%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.71%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;1.42%
11;RADERANIRINA Sendrison Daniela;Fy-M;3;1.07%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.36%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;27;9.61%
