numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;5;6.49%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.30%
3; RAJOELINA Andry Nirina;TGV;30;38.96%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;25;32.47%
6; PARAINA Auguste Richard;TT;2;2.60%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;3.90%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;3;3.90%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;2.60%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;1.30%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;5;6.49%
