numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;9;3.72%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.83%
3;RAJOELINA Andry Nirina;TGV;174;71.90%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;20;8.26%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.41%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.24%
11;RADERANIRINA Sendrison Daniela;Fy-M;4;1.65%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;29;11.98%
