numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;0.95%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;6;2.84%
3;RAJOELINA Andry Nirina;TGV;167;79.15%
4;RATSIRAKA Iarovana Roland;MTS;1;0.47%
5;RAVALOMANANA Marc;TIM;4;1.90%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.47%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.95%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.47%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;1.90%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;23;10.90%
