numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;5;2.58%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.52%
3;RAJOELINA Andry Nirina;TGV;149;76.80%
4;RATSIRAKA Iarovana Roland;MTS;1;0.52%
5;RAVALOMANANA Marc;TIM;23;11.86%
6;PARAINA Auguste Richard;TT;1;0.52%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.55%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.03%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.03%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.52%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;6;3.09%
