numero;nom;partie;nombre;pourcentage
Blancs: 2 soit: 1.32% Nuls:3 soit: 1.99%;1; RAZAFINJOELINA Tahina;FTT
2 1.37%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.68%;3; RAJOELINA Andry Nirina;TGV
90 61.64%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
27 18.49%;6; PARAINA Auguste Richard;TT
1 0.68%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
4 2.74%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.68%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.37%;11; RADERANIRINA Sendrison Daniela;Fy-M
7 4.79%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 7.53%;
