numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;3.03%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;3.03%
3; RAJOELINA Andry Nirina;TGV;25;37.88%
4; RATSIRAKA Iarovana Roland;MTS;1;1.52%
5; RAVALOMANANA Marc;TIM;23;34.85%
6; PARAINA Auguste Richard;TT;1;1.52%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;3.03%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;1.52%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;6.06%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;5;7.58%
