numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;2.29%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.76%
3;RAJOELINA Andry Nirina;TGV;60;45.80%
4;RATSIRAKA Iarovana Roland;MTS;2;1.53%
5;RAVALOMANANA Marc;TIM;37;28.24%
6;PARAINA Auguste Richard;TT;3;2.29%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.76%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.53%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;4;3.05%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;3.05%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.76%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.76%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;12;9.16%
