numero;nom;partie;nombre;pourcentage
Blancs: 7 soit: 8.97% Nuls:3 soit: 3.85%;1;RAZAFINJOELINA Tahina;FTT
0 0%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
2 2.94%;3;RAJOELINA Andry Nirina;TGV
21 30.88%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
28 41.18%;6;PARAINA Auguste Richard;TT
1 1.47%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 2.94%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 1.47%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 1.47%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 1.47%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 2.94%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
2 2.94%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
7 10.29%;
