numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;1.70%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;4;1.70%
3;RAJOELINA Andry Nirina;TGV;168;71.49%
4;RATSIRAKA Iarovana Roland;MTS;3;1.28%
5;RAVALOMANANA Marc;TIM;13;5.53%
6;PARAINA Auguste Richard;TT;2;0.85%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.43%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;3;1.28%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;6;2.55%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;8;3.40%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.43%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;22;9.36%
