numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.78%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.78%
3; RAJOELINA Andry Nirina;TGV;45;35.16%
4; RATSIRAKA Iarovana Roland;MTS;4;3.13%
5; RAVALOMANANA Marc;TIM;64;50%
6; PARAINA Auguste Richard;TT;1;0.78%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.78%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.78%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;4.69%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;4;3.13%
