numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.53%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3; RAJOELINA Andry Nirina;TGV;146;78.07%
4; RATSIRAKA Iarovana Roland;MTS;2;1.07%
5; RAVALOMANANA Marc;TIM;20;10.70%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;5;2.67%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.53%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.53%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;1.07%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.53%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;8;4.28%
