numero;nom;partie;nombre;pourcentage
Blancs: 12 soit: 7.45% Nuls:3 soit: 1.86%;1; RAZAFINJOELINA Tahina;FTT
2 1.37%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
102 69.86%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
16 10.96%;6; PARAINA Auguste Richard;TT
1 0.68%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
3 2.05%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.68%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 1.37%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
19 13.01%;
