numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;8;4.91%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.61%
3; RAJOELINA Andry Nirina;TGV;112;68.71%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;7;4.29%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.61%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.61%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.61%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;3.68%
11; RADERANIRINA Sendrison Daniela;Fy-M;5;3.07%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.61%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;12.27%
