numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;2.31%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;7;5.38%
3;RAJOELINA Andry Nirina;TGV;70;53.85%
4;RATSIRAKA Iarovana Roland;MTS;4;3.08%
5;RAVALOMANANA Marc;TIM;25;19.23%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.54%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.77%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;2.31%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;15;11.54%
