numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;4;1.38%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;13;4.48%
3; RAJOELINA Andry Nirina;TGV;96;33.10%
4; RATSIRAKA Iarovana Roland;MTS;5;1.72%
5; RAVALOMANANA Marc;TIM;97;33.45%
6; PARAINA Auguste Richard;TT;4;1.38%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;4;1.38%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;4;1.38%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;3;1.03%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;13;4.48%
11; RADERANIRINA Sendrison Daniela;Fy-M;3;1.03%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;3;1.03%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;41;14.14%
