numero;nom;partie;nombre;pourcentage
Blancs: 1 soit: 0.62% Nuls:14 soit: 8.64%;1; RAZAFINJOELINA Tahina;FTT
3 2.04%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.68%;3; RAJOELINA Andry Nirina;TGV
101 68.71%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
23 15.65%;6; PARAINA Auguste Richard;TT
1 0.68%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.68%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.68%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.68%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
15 10.20%;
