numero;nom;partie;nombre;pourcentage
Blancs: 2 soit: 0.71% Nuls:13 soit: 4.59%;1;RAZAFINJOELINA Tahina;FTT
2 0.75%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
3 1.12%;3;RAJOELINA Andry Nirina;TGV
198 73.88%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
22 8.21%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.37%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.12%;11;RADERANIRINA Sendrison Daniela;Fy-M
3 1.12%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
36 13.43%;
