numero;nom;partie;nombre;pourcentage
Blancs: 2 soit: 1.65% Nuls:4 soit: 3.31%;1; RAZAFINJOELINA Tahina;FTT
2 1.74%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 1.74%;3; RAJOELINA Andry Nirina;TGV
79 68.70%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
12 10.43%;6; PARAINA Auguste Richard;TT
2 1.74%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.87%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
4 3.48%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 1.74%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 9.57%;
