numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;0;0%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.65%
3;RAJOELINA Andry Nirina;TGV;114;74.51%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;14;9.15%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;5;3.27%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.65%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.65%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.31%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.65%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;9.15%
