numero;nom;partie;nombre;pourcentage
Blancs: 5 soit: 2.37% Nuls:2 soit: 0.95%;1; RAZAFINJOELINA Tahina;FTT
7 3.43%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.49%;3; RAJOELINA Andry Nirina;TGV
134 65.69%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
22 10.78%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.98%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 0.98%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.49%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11; RADERANIRINA Sendrison Daniela;Fy-M
3 1.47%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.49%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
31 15.20%;
