numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;7;2.33%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;7;2.33%
3;RAJOELINA Andry Nirina;TGV;170;56.48%
4;RATSIRAKA Iarovana Roland;MTS;6;1.99%
5;RAVALOMANANA Marc;TIM;89;29.57%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.33%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;5;1.66%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.33%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.33%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;4.65%
