numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;1.49%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.99%
3; RAJOELINA Andry Nirina;TGV;146;72.28%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;20;9.90%
6; PARAINA Auguste Richard;TT;1;0.50%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.49%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.50%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;2.48%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.50%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;9.90%
