numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;0.79%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;298;78.84%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;34;8.99%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;5;1.32%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.53%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.53%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;1.32%
11;RADERANIRINA Sendrison Daniela;Fy-M;7;1.85%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;2;0.53%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;5.29%
