numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 2.26% Nuls:3 soit: 1.69%;1; RAZAFINJOELINA Tahina;FTT
6 3.53%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 1.18%;3; RAJOELINA Andry Nirina;TGV
106 62.35%;4; RATSIRAKA Iarovana Roland;MTS
1 0.59%;5; RAVALOMANANA Marc;TIM
23 13.53%;6; PARAINA Auguste Richard;TT
1 0.59%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.18%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.59%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
5 2.94%;11; RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
23 13.53%;
