numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.42%
3; RAJOELINA Andry Nirina;TGV;197;82.77%
4; RATSIRAKA Iarovana Roland;MTS;1;0.42%
5; RAVALOMANANA Marc;TIM;10;4.20%
6; PARAINA Auguste Richard;TT;1;0.42%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;0.84%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.42%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.42%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.42%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;23;9.66%
