numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;1.14%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.57%
3; RAJOELINA Andry Nirina;TGV;59;33.52%
4; RATSIRAKA Iarovana Roland;MTS;2;1.14%
5; RAVALOMANANA Marc;TIM;95;53.98%
6; PARAINA Auguste Richard;TT;1;0.57%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.57%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.14%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;1.14%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.57%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;10;5.68%
