numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;8;3.60%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.45%
3;RAJOELINA Andry Nirina;TGV;169;76.13%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;15;6.76%
6;PARAINA Auguste Richard;TT;1;0.45%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.45%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.35%
11;RADERANIRINA Sendrison Daniela;Fy-M;8;3.60%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;16;7.21%
