numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;3.13%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.56%
3;RAJOELINA Andry Nirina;TGV;26;40.63%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;17;26.56%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.56%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;3.13%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;1.56%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;1.56%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;13;20.31%
