numero;nom;partie;nombre;pourcentage
Blancs: 10 soit: 4.41% Nuls:11 soit: 4.85%;1; RAZAFINJOELINA Tahina;FTT
5 2.43%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
123 59.71%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
35 16.99%;6; PARAINA Auguste Richard;TT
1 0.49%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
4 1.94%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
4 1.94%;11; RADERANIRINA Sendrison Daniela;Fy-M
3 1.46%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
31 15.05%;
