numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;2.37%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;17;10.06%
3;RAJOELINA Andry Nirina;TGV;110;65.09%
4;RATSIRAKA Iarovana Roland;MTS;1;0.59%
5;RAVALOMANANA Marc;TIM;11;6.51%
6;PARAINA Auguste Richard;TT;3;1.78%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;4;2.37%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.59%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;8;4.73%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;1.18%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.59%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;7;4.14%
