numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;1.34%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.34%
3;RAJOELINA Andry Nirina;TGV;208;69.80%
4;RATSIRAKA Iarovana Roland;MTS;1;0.34%
5;RAVALOMANANA Marc;TIM;28;9.40%
6;PARAINA Auguste Richard;TT;5;1.68%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.01%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.34%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;1.68%
11;RADERANIRINA Sendrison Daniela;Fy-M;4;1.34%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;2;0.67%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;36;12.08%
