numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 3.16% Nuls:5 soit: 5.26%;1;RAZAFINJOELINA Tahina;FTT
2 2.30%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 1.15%;3;RAJOELINA Andry Nirina;TGV
41 47.13%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
20 22.99%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 1.15%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 3.45%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 2.30%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
17 19.54%;
