numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;11;4%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;8;2.91%
3; RAJOELINA Andry Nirina;TGV;56;20.36%
4; RATSIRAKA Iarovana Roland;MTS;8;2.91%
5; RAVALOMANANA Marc;TIM;146;53.09%
6; PARAINA Auguste Richard;TT;4;1.45%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.36%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.73%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;4;1.45%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;11;4%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.36%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;23;8.36%
