numero;nom;partie;nombre;pourcentage
Blancs: 5 soit: 2.38% Nuls:13 soit: 6.19%;1; RAZAFINJOELINA Tahina;FTT
3 1.56%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
3 1.56%;3; RAJOELINA Andry Nirina;TGV
127 66.15%;4; RATSIRAKA Iarovana Roland;MTS
2 1.04%;5; RAVALOMANANA Marc;TIM
26 13.54%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.04%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 1.04%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.52%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
5 2.60%;11; RADERANIRINA Sendrison Daniela;Fy-M
3 1.56%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
18 9.38%;
