numero;nom;partie;nombre;pourcentage
Blancs: 7 soit: 4.61% Nuls:2 soit: 1.32%;1;RAZAFINJOELINA Tahina;FTT
1 0.70%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.70%;3;RAJOELINA Andry Nirina;TGV
93 65.03%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
18 12.59%;6;PARAINA Auguste Richard;TT
1 0.70%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.40%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.40%;11;RADERANIRINA Sendrison Daniela;Fy-M
1 0.70%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
24 16.78%;
