numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 3.08% Nuls:8 soit: 6.15%;1; RAZAFINJOELINA Tahina;FTT
1 0.85%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
78 66.10%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
18 15.25%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.85%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.85%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 1.69%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.85%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
16 13.56%;
