numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;4;1.03%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;1.03%
3; RAJOELINA Andry Nirina;TGV;316;81.03%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;24;6.15%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.26%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.51%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.51%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;1.54%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.26%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;30;7.69%
