numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.30%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;290;86.31%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;16;4.76%
6;PARAINA Auguste Richard;TT;1;0.30%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.30%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.30%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.60%
11;RADERANIRINA Sendrison Daniela;Fy-M;3;0.89%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;21;6.25%
