numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;6;2.03%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.68%
3; RAJOELINA Andry Nirina;TGV;238;80.68%
4; RATSIRAKA Iarovana Roland;MTS;1;0.34%
5; RAVALOMANANA Marc;TIM;12;4.07%
6; PARAINA Auguste Richard;TT;1;0.34%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.34%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.68%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.68%
11; RADERANIRINA Sendrison Daniela;Fy-M;7;2.37%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.34%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;22;7.46%
