numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;4;2.16%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;6;3.24%
3; RAJOELINA Andry Nirina;TGV;44;23.78%
4; RATSIRAKA Iarovana Roland;MTS;2;1.08%
5; RAVALOMANANA Marc;TIM;75;40.54%
6; PARAINA Auguste Richard;TT;1;0.54%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.08%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.54%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;1.08%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;3.24%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.54%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;41;22.16%
