numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 2.14% Nuls:2 soit: 0.71%;1;RAZAFINJOELINA Tahina;FTT
2 0.73%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
4 1.47%;3;RAJOELINA Andry Nirina;TGV
211 77.29%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
25 9.16%;6;PARAINA Auguste Richard;TT
1 0.37%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.37%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.37%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 0.73%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 0.73%;11;RADERANIRINA Sendrison Daniela;Fy-M
1 0.37%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
23 8.42%;
