numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 2.12% Nuls:3 soit: 1.59%;1;RAZAFINJOELINA Tahina;FTT
4 2.20%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
4 2.20%;3;RAJOELINA Andry Nirina;TGV
116 63.74%;4;RATSIRAKA Iarovana Roland;MTS
1 0.55%;5;RAVALOMANANA Marc;TIM
29 15.93%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.10%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.10%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.10%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
22 12.09%;
