numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;1.22%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;5;3.05%
3;RAJOELINA Andry Nirina;TGV;128;78.05%
4;RATSIRAKA Iarovana Roland;MTS;2;1.22%
5;RAVALOMANANA Marc;TIM;12;7.32%
6;PARAINA Auguste Richard;TT;1;0.61%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.61%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.61%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;2.44%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.61%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.61%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;6;3.66%
