numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 2.25% Nuls:8 soit: 4.49%;1; RAZAFINJOELINA Tahina;FTT
7 4.22%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.60%;3; RAJOELINA Andry Nirina;TGV
109 65.66%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
13 7.83%;6; PARAINA Auguste Richard;TT
1 0.60%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
5 3.01%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.20%;11; RADERANIRINA Sendrison Daniela;Fy-M
5 3.01%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
23 13.86%;
