numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.37%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;5;1.85%
3;RAJOELINA Andry Nirina;TGV;220;81.48%
4;RATSIRAKA Iarovana Roland;MTS;3;1.11%
5;RAVALOMANANA Marc;TIM;11;4.07%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.74%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.74%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.74%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;0.74%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;22;8.15%
