numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;2.22%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;5;2.78%
3;RAJOELINA Andry Nirina;TGV;117;65%
4;RATSIRAKA Iarovana Roland;MTS;2;1.11%
5;RAVALOMANANA Marc;TIM;35;19.44%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.56%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.56%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;3.33%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.56%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;8;4.44%
