numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;8;4%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.50%
3;RAJOELINA Andry Nirina;TGV;133;66.50%
4;RATSIRAKA Iarovana Roland;MTS;1;0.50%
5;RAVALOMANANA Marc;TIM;21;10.50%
6;PARAINA Auguste Richard;TT;1;0.50%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.50%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11;RADERANIRINA Sendrison Daniela;Fy-M;4;2%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;26;13%
